slug,name,brand,category_slug,description,price,original_price,rating,review_count,image,badge,stock,is_flash,flash_reserved_pct
capri-sun-tropical,Capri-Sun Tropical,CAPRI-SUN,epicerie,"Capri-Sun Tropical. Une sélection MART+, l'épicerie fine de terroir.",199,,4.7,233,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616160650-YVfiBOKi.png,,38,0,0
coca-cola-vanille,Coca Cola Vanille,COCA,boissons,"Coca Cola Vanille. Une sélection MART+, l'épicerie fine de terroir.",420,,4.5,68,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250826154113-OsqYUSwf.png,,47,0,0
lotus-biscoff-crumbs-750g,Lotus Biscoff Crumbs 750G,LOTUS,epicerie,"Lotus Biscoff Crumbs 750G. Une sélection MART+, l'épicerie fine de terroir.",2400,,4.5,127,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616145531-EhiRihwx.png,,1,0,0
lavazza-crema-e-gusto-t10-intensita-n-13,Lavazza Crema e Gusto Ricco,LAVAZZA,epicerie,"Lavazza Crema e Gusto Ricco - format X10 Capsules, Intensita N°13.",999,1100,4.5,88,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616193139-ZzdeItfn.png,PROMO,50,0,0
lavazza-crema-e-gusto-t10-intensita-n-12,Lavazza Crema e Gusto Forte,LAVAZZA,epicerie,"Lavazza Crema e Gusto Forte - format x10 Capsules, Intensita N°12.",999,1100,4.6,198,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616193326-vPFLU7I3.png,PROMO,50,0,0
lor-t10-splendente-n-7,L'Or T10 Splendente N°7,L'OR,epicerie,"L'Or T10 Splendente N°7. Une sélection MART+, l'épicerie fine de terroir.",1050,1150,4.6,160,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616193811-0n5PglSq.png,PROMO,50,0,0
lor-t10-forza-n-9,L'Or T10 Forza N°9,L'OR,epicerie,"L'Or T10 Forza N°9. Une sélection MART+, l'épicerie fine de terroir.",1150,,4.9,445,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616194143-NtejALGB.png,BESTSELLER,50,0,0
lor-t10-onyx-n-12,L'Or T10 Onyx N°12,L'OR,epicerie,"L'Or T10 Onyx N°12. Une sélection MART+, l'épicerie fine de terroir.",880,900,4.5,81,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616194358-vauO4Me8.png,PROMO,50,0,0
lor-t10-fortissimo-n-10,L'Or T10 Fortissimo N°10,L'OR,epicerie,"L'Or T10 Fortissimo N°10. Une sélection MART+, l'épicerie fine de terroir.",1050,,4.5,80,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616194500-LLfrr3UB.png,,50,0,0
lor-t10-supremo-n-10,L'Or T10 Supremo N°10,L'OR,epicerie,"L'Or T10 Supremo N°10. Une sélection MART+, l'épicerie fine de terroir.",980,1100,4.9,380,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616194804-BY4kDsk2.png,PROMO,50,0,0
lor-t10-ristretto-n-11,L'Or T10 Ristretto N°11,L'OR,epicerie,"L'Or T10 Ristretto N°11. Une sélection MART+, l'épicerie fine de terroir.",1100,1150,4.6,147,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616194951-oVAafNOb.png,PROMO,50,0,0
lor-t30-ristretto-n-11,L'Or T30 Ristretto N°11,L'OR,epicerie,"L'Or T30 Ristretto N°11. Une sélection MART+, l'épicerie fine de terroir.",2850,2950,4.7,264,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616195420-Yj8oiR1g.png,PROMO,2,0,0
carte-noir-t10-lungo-classic-n-6,Carte Noir T10 Lungo Classic N°6,LU,epicerie,"Carte Noir T10 Lungo Classic N°6. Une sélection MART+, l'épicerie fine de terroir.",950,1000,4.9,444,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616201952-76IKCGFH.png,PROMO,49,0,0
carte-noir-t10-espresso-n-9,Carte Noir T10 Espresso N°9,CARTE,epicerie,"Carte Noir T10 Espresso N°9. Une sélection MART+, l'épicerie fine de terroir.",1000,,4.9,394,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616202448-TfGciNQD.png,BESTSELLER,50,0,0
carte-noir-t10-espresso-n-11,Carte Noir T10 Espresso N°11,CARTE,epicerie,"Carte Noir T10 Espresso N°11. Une sélection MART+, l'épicerie fine de terroir.",950,1000,4.5,122,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616203002-uYyFtiVv.png,PROMO,0,0,0
carte-noir-t30-espresso-intense-n-9,Carte Noir T30 Espresso Intense N°9,CARTE,epicerie,"Carte Noir T30 Espresso Intense N°9. Une sélection MART+, l'épicerie fine de terroir.",2900,,4.9,377,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616204119-UHlbcygF.png,,0,0,0
carte-noir-t30-ristretto-puissant-n-12,Carte Noir T30 Ristretto Puissant N°12,CARTE,epicerie,"Carte Noir T30 Ristretto Puissant N°12. Une sélection MART+, l'épicerie fine de terroir.",2450,2600,4.8,319,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616204312-K0YI2vnn.png,PROMO,50,0,0
carte-noir-t30-espresso-puissant-n-11,Carte Noir T30 Espresso Puissant N°11,CARTE,epicerie,"Carte Noir T30 Espresso Puissant N°11. Une sélection MART+, l'épicerie fine de terroir.",2450,2600,4.5,101,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616204839-YQAVv8Qp.png,PROMO,0,0,0
carte-noir-t30-espresso-classic-n-7,Carte Noir T30 Espresso Classic N°7,CARTE,epicerie,"Carte Noir T30 Espresso Classic N°7. Une sélection MART+, l'épicerie fine de terroir.",2900,,4.6,203,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616204438-FS3bKTwt.png,,0,0,0
bn-fraise-235g,BN Fraise,BN,epicerie,BN Fraise - format 285G.,850,,4.9,440,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616144923-wzUudxed.png,BESTSELLER,49,0,0
bn-chocolat-235g,BN Chocolat,BN,chocolats,BN Chocolat - format 285G.,850,,4.6,194,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616145145-YXvYkxKh.png,,0,0,0
bn-choco-caramel-party-285g,BN Choco-Caramel Party,BN,chocolats,BN Choco-Caramel Party - format 285G.,900,,4.7,225,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250625173823-wufObYOY.png,,0,0,0
milka-choc-choc,Milka Choc & Choc,MILKA,chocolats,"Milka Choc & Choc. Une sélection MART+, l'épicerie fine de terroir.",1100,,4.6,146,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616144426-ZMoam9yd.png,,0,0,0
tassimo-espresso-intense,TASSIMO Espresso Intense,TASSIMO,epicerie,"TASSIMO Espresso Intense - format T16, N°8.",1480,,4.9,390,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617170016-v3fRRrcb.png,BESTSELLER,0,0,0
tassimo-cafe-long,TASSIMO Café Long,TASSIMO,epicerie,"TASSIMO Café Long - format T16, Intense.",1480,,4.7,226,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617165440-rOUbRb7J.png,,1,0,0
tassimo-espresso-classic,TASSIMO Espresso Classic,TASSIMO,epicerie,TASSIMO Espresso Classic - format T16.,1480,,4.9,426,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617150636-JkHvjXYx.png,BESTSELLER,1,0,0
tassimo-espresso-delizioso,TASSIMO Espresso Delizioso,TASSIMO,epicerie,"TASSIMO Espresso Delizioso - format T16, N°5.",1480,,4.6,166,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617165320-knV6EYvc.png,,1,0,0
kinder-crunchy-cookies,Kinder Crunchy Cookies,KINDER,chocolats,"Kinder Crunchy Cookies. Une sélection MART+, l'épicerie fine de terroir.",1250,,4.6,203,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615171804-TFbfjYGc.png,,0,0,0
lotus-biscoff-140g,Lotus Biscoff 140G,LOTUS,epicerie,"Lotus Biscoff 140G. Une sélection MART+, l'épicerie fine de terroir.",620,650,4.7,241,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616142239-xtDhgYfr.png,PROMO,0,0,0
grand-mere-classic-54-dosettes,Grand Mère Classic,GRAND,epicerie,Grand Mère Classic - format 54 Dosettes.,1880,,4.8,352,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617171922-AlV4ZoVg.png,,50,0,0
kelloggs-special-k-choco-lait,Kellogg's Special K Choco-Lait,KELLOGG'S,chocolats,"Kellogg's Special K Choco-Lait. Une sélection MART+, l'épicerie fine de terroir.",160,,4.9,433,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615182356-CWLOlNtp.png,BESTSELLER,50,0,0
kelloggs-special-k-choco-noir,Kellogg's Special K Choco-Noir,KELLOGG'S,chocolats,"Kellogg's Special K Choco-Noir. Une sélection MART+, l'épicerie fine de terroir.",160,,4.7,280,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615172448-PhRFxNNS.png,,50,0,0
freedent-white-menthe-verte,Freedent White Menthe Verte,FREEDENT,bonbons,"Freedent White Menthe Verte. Une sélection MART+, l'épicerie fine de terroir.",180,,4.5,113,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615184024-v9rDc9ww.png,,50,0,0
freedent-white-fruit,Freedent White Fruit,FREEDENT,bonbons,"Freedent White Fruit. Une sélection MART+, l'épicerie fine de terroir.",180,,4.8,362,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615184258-w56Ur6Jc.png,,50,0,0
freedent-white-fraise,Freedent White Fraise,FREEDENT,bonbons,"Freedent White Fraise. Une sélection MART+, l'épicerie fine de terroir.",180,,4.9,410,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615183542-lY0fp91R.png,BESTSELLER,50,0,0
freedent-white-menthe-forte,Freedent White Menthe Forte,FREEDENT,bonbons,"Freedent White Menthe Forte. Une sélection MART+, l'épicerie fine de terroir.",180,,4.8,311,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615183859-rxBypZm9.png,,50,0,0
freedent-menthe-verte,Freedent Menthe Verte,FREEDENT,bonbons,"Freedent Menthe Verte. Une sélection MART+, l'épicerie fine de terroir.",180,,4.5,104,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615184141-e3bZ4pcI.png,,11,0,0
freedent-fraise,Freedent Fraise,FREEDENT,bonbons,"Freedent Fraise. Une sélection MART+, l'épicerie fine de terroir.",180,,4.8,363,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615185217-QJ9zvp0S.png,,1,0,0
freedent-myrtille,Freedent Myrtille,FREEDENT,bonbons,"Freedent Myrtille. Une sélection MART+, l'épicerie fine de terroir.",180,,4.5,115,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615185123-ZXOnJCPe.png,,50,0,0
kinder-maxi,Kinder Maxi,KINDER,chocolats,"Kinder Maxi. Une sélection MART+, l'épicerie fine de terroir.",160,,4.7,248,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615182502-AHbjDHJa.png,,50,0,0
kinder-country,Kinder Country,KINDER,chocolats,"Kinder Country. Une sélection MART+, l'épicerie fine de terroir.",180,,4.4,32,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615182554-ddbTAwP1.png,,50,0,0
nesquik-choco-poudre-200g,Nesquik Choco-Poudre 200G,NESQUIK,chocolats,"Nesquik Choco-Poudre 200G. Une sélection MART+, l'épicerie fine de terroir.",1300,,4.6,172,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250616155822-5YG0prIi.png,,49,0,0
caps-alu-n-8-t10,Caps Alu N°8,LU,epicerie,Caps Alu N°8 - format T10.,450,,4.9,399,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617173150-RG6eaFgg.png,BESTSELLER,50,0,0
caps-alu-n-10-t10,Caps Alu N°10,LU,epicerie,Caps Alu N°10 - format T10.,440,450,4.8,300,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617173133-1jaH5rmL.png,PROMO,50,0,0
caps-alu-n-11-t10,Caps Alu N°11,LU,epicerie,Caps Alu N°11 - format T10.,450,,4.8,299,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617173211-pn2MqAcP.png,,50,0,0
bebeto-wacky-sticks-new-age,Bebeto Wacky Sticks New Age,BEBETO,epicerie,"Bebeto Wacky Sticks New Age. Une sélection MART+, l'épicerie fine de terroir.",280,300,4.9,444,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615184820-SUFOwNM4.png,PROMO,0,0,0
bebeto-wacky-sticks-fizzy,Bebeto Wacky Sticks Fizzy,BEBETO,epicerie,"Bebeto Wacky Sticks Fizzy. Une sélection MART+, l'épicerie fine de terroir.",280,300,4.4,45,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615184603-MTf1nXqg.png,PROMO,0,0,0
bebeto-double-joy,Bebeto Double Joy,BEBETO,epicerie,"Bebeto Double Joy. Une sélection MART+, l'épicerie fine de terroir.",280,300,4.9,434,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250615185425-ZuJy6ahK.png,PROMO,0,0,0
nespresso-ristretto,Nespresso Ristretto,NESPRESSO,epicerie,Nespresso Ristretto - format T10.,1600,1700,4.7,264,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617173344-LP5XbQaj.png,PROMO,50,0,0
nespresso-volluto,Nespresso Volluto,LU,epicerie,Nespresso Volluto - format T10.,1499,1700,4.5,70,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617145246-q4ixbkPz.png,PROMO,50,0,0
nespresso-kazaar,Nespresso Kazaar,NESPRESSO,epicerie,Nespresso Kazaar - format T10.,1600,1700,4.4,46,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617173806-FdgVWJpG.png,PROMO,50,0,0
dolce-gusto-twix,DOLCE GUSTO Twix,DOLCE GUSTO,epicerie,"DOLCE GUSTO Twix. Une sélection MART+, l'épicerie fine de terroir.",1800,,4.6,139,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617174602-591KCJyF.png,,50,0,0
dolce-gusto-mars,DOLCE GUSTO Mars,MARS,chocolats,"DOLCE GUSTO Mars. Une sélection MART+, l'épicerie fine de terroir.",1800,,4.9,381,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617174809-1vKfiuwX.png,,50,0,0
cote-d-or-mignonette-lait,Côte dOr Mignonette Lait,CÔTE,chocolats,Côte dOr Mignonette Lait - format x24 Mignonette.,1480,1500,4.7,290,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617175531-4lcyGEiD.png,PROMO,2,0,0
kisses-cookies-cream-46g,Kisses Cookies 'n' Cream,KISSES,chocolats,Kisses Cookies 'n' Cream - format 146g.,1500,,4.8,340,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617180526-sMG3BN45.png,,3,0,0
lindt-creation-citron-frappe-2,Lindt Creation - Crème Brûlée,LINDT,chocolats,Lindt Creation - Crème Brûlée - format 150g.,1200,,4.7,281,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617180749-6qIZkGPy.png,,0,0,0
ferrero-rocher-original,Ferrero Rocher Original,FERRERO,epicerie,Ferrero Rocher Original - format Tablette de 100g.,900,,4.4,44,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617181057-KxsqW0uo.png,,0,0,0
raffaello-coco-amande,Raffaello Coco Amande,RAFFAELLO,epicerie,Raffaello Coco Amande - format Tablette de 100g.,850,900,4.8,345,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617181525-X5zDaUzo.png,PROMO,0,0,0
ferrero-rocher-white,Ferrero Rocher White,FERRERO,epicerie,Ferrero Rocher White - format Tablette de 100g.,850,900,4.9,437,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617181339-r7VTc1Y4.png,PROMO,0,0,0
schoko-bon-white-225g,Schoko Bons White,SCHOKO,chocolats,Schoko Bons White - format 200g.,1850,1950,4.8,294,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617182325-snM0oqoC.png,PROMO,50,0,0
m-ms-peanuts,m&ms Peanuts,M&MS,epicerie,m&ms Peanuts - format 36g.,240,,4.6,180,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617190259-C7a7974u.png,,50,0,0
m-ms-chocolat,m&ms Chocolat,M&MS,chocolats,m&ms Chocolat - format 45g.,240,,4.9,416,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617190758-6jKtAcV0.png,BESTSELLER,50,0,0
tetes-brulees-kitachki-300g,Tetes Brulées Kitach Ki !,TETES,bonbons,Tetes Brulées Kitach Ki ! - format 300G.,1750,,4.8,326,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617191253-cW9vTLUC.png,,49,0,0
bounty,Bounty,BOUNTY,epicerie,Bounty - format 1x Barre.,230,,4.5,86,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617191726-BlgnWRZR.png,,2,0,0
nesquik-cereal-bar,Nesquik Cereal Bar,NESQUIK,epicerie,Nesquik Cereal Bar - format 1x Barre.,200,,4.7,220,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617192029-EVZzr42e.png,,50,0,0
chocapic-cereal-bar,Chocapic Cereal Bar,CHOCAPIC,epicerie,Chocapic Cereal Bar - format 1x Barre.,190,,4.9,400,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617194041-oalDR4AZ.png,BESTSELLER,50,0,0
babybel-protein,Babybel Protein,BABYBEL,fromages,Babybel Protein - format x5.,960,1200,4.6,202,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617192433-ulDTHWb7.png,PROMO,1,0,0
babybel-t22,BABYBEL T22,BABYBEL,fromages,"BABYBEL T22 - format ""Mega Promo.",1800,2800,4.9,375,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617193013-z0NwivJi.png,PROMO,0,0,0
date-01-08-2025,"Date : 01-08-2025""",DATE,epicerie,"Date : 01-08-2025"" - format 0.",720,,4.5,63,1,,0,0,0
philadelphia-light,Philadelphia Light,PHILADELPHIA,fromages,Philadelphia Light - format 175g.,990,1100,4.7,261,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617193600-6PXjSkpu.png,PROMO,50,0,0
philadelphia-original,Philadelphia Original,PHILADELPHIA,fromages,Philadelphia Original - format 175g.,1200,,4.5,90,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617193824-A4J1z4u4.png,,48,0,0
st-moret,St Moret,ST,epicerie,St Moret - format 150g.,999,,4.5,136,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617194720-q8ZOdxom.png,,49,0,0
kiri-t24,Kiri T24,KIRI,epicerie,"Kiri T24. Une sélection MART+, l'épicerie fine de terroir.",1450,1650,4.5,79,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617195118-G1EJySSj.png,PROMO,50,0,0
lulu-lourson-fraise,LULU L'ourson - Fraise,LU,epicerie,LULU L'ourson - Fraise - format x5.,1200,,4.9,412,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250618125211-4H1cn42f.png,BESTSELLER,48,0,0
creme-de-fromag-societe,Crème de fromage SOCIETE,CRÈME,fromages,Crème de fromage SOCIETE - format 2x100g fondu de brebis.,720,800,4.4,20,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250618130212-Gvzfp5E0.png,PROMO,50,0,0
m-ms-peanut-family-pack,m&ms Chocolat 363G,M&MS,chocolats,m&ms Chocolat 363G - format 363g Pack.,1999,2100,4.5,72,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20251224175532-1zMxq302.png,PROMO,48,0,0
vemondo-lait-damande,Vemondo Lait D'amande,VEMONDO,fromages,Vemondo Lait D'amande - format Bio.,1400,1500,4.7,261,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619140929-IXdVQGoA.png,PROMO,70,0,0
lactel,Lactel Vitamine D,LACTEL,epicerie,Lactel Vitamine D - format Demi Ecrémé.,650,680,4.6,159,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250803172744-cfAUtE4Y.png,PROMO,49,0,0
vemondo-lait-damande-2,Vemondo Lait D'amande,VEMONDO,fromages,Vemondo Lait D'amande - format Bio.,1400,1500,4.7,261,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619141117-UcUdJvOz.png,PROMO,50,0,0
werthers-original-180g,Werthers Soft Eclair (Copy),WERTHERS,bonbons,Werthers Soft Eclair (Copy) - format 180G.,1250,1350,4.7,254,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250617150303-DEbZeswo.png,PROMO,0,0,0
haagen-dazs-pralines-cream,Haagen Dazs Pralines & Cream,HAAGEN,epicerie,Haagen Dazs Pralines & Cream - format Boite de 400G.,2300,,4.5,71,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619190154-dzA5Weqt.png,,0,0,0
haagen-dazs-vanilla-pecan,Haagen Dazs Vanilla Pecan,HAAGEN,epicerie,Haagen Dazs Vanilla Pecan - format Boite de 400G.,2300,,4.8,313,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619190732-QqMS2BY4.png,,0,0,0
haagen-dazs-peanuts-butter-crunch,Haagen Dazs Peanuts Butter Crunch,CRUNCH,chocolats,Haagen Dazs Peanuts Butter Crunch - format Boite de 400G.,2300,,4.7,271,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619191807-QKVZaP2g.png,,0,0,0
haagen-dazs-cofee,Haagen Dazs Cofee,HAAGEN,epicerie,Haagen Dazs Cofee - format Boite de 400G.,2300,,4.8,299,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619192317-BoGibJHj.png,,0,0,0
haagen-dazs-cookies-cream,Haagen Dazs Cookies & Cream,HAAGEN,epicerie,Haagen Dazs Cookies & Cream - format Boite de 400G.,2300,,4.5,116,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619192843-SnFifo0Z.png,,0,0,0
haagen-dazs-belgian-chocolate,Haagen Dazs Belgian Chocolate,HAAGEN,chocolats,Haagen Dazs Belgian Chocolate - format Boite de 400G.,2300,,4.4,23,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250805192244-vLrDx9EU.png,,0,0,0
haagen-das-original-collection-mini-cups,Haagen Das Original Collection (Mini Cups),HAAGEN,epicerie,Haagen Das Original Collection (Mini Cups) - format 4x 78g (Strawberry & Cream - Vanilla - Belgian Chocolate - Dulce de Leche).,2999,3400,4.7,275,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619193830-02OWuRA3.png,PROMO,1,0,0
haagen-das-essential-collection-mini-cups,Haagen Das Essential Collection (Mini Cups),HAAGEN,epicerie,Haagen Das Essential Collection (Mini Cups) - format 4x 78g (Macadamia Nut - Vanilla - Cookie & Cream - Pralines & Cream).,2999,3400,4.8,324,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619195943-83X2nnNH.png,PROMO,1,0,0
haagen-das-vanilla-collection-mini-cups,Haagen Das Vanilla Collection (Mini Cups),HAAGEN,epicerie,Haagen Das Vanilla Collection (Mini Cups) - format 4x 78g (Vanilla Caramel Brownie - Pralines & Cream - Strawberry Cheese Cake - Lotus).,2999,3400,4.7,239,https://fast-console.s3.eu-west-3.amazonaws.com/PARTNER/PRODUCTS/20250619194133-8LmKpVXu.png,PROMO,0,0,0
